time;DUM07;DUM08;DUM09;DUM10;DUM11;DUM12;DUM1217;DUM13;DUM14;DUM1415;DUM15;DUM16;DUM17;DUM18;DUM19;DUM0708;DUM0809;DUM0810;DUM0815;DUM0709;DUM0710;DUM0712;DUM0714;DUM0715;DUM0716;DUM0910;DUM0911;DUM1011;DUM1012;DUM1112;DUM1114;DUM1214;DUM1215;DUM1314;DUM1417;DUM1419;DUM1516;DUM1517;DUM1618;DUM1619;DUM1719;DUM1819;DUM1219;TND0708;TND0709;TND0710;TND0711;TND0810;TND0814;TND0913;TND1119;TND1519;aCONS_SF;aX_SF;aBrIDE_R;aBrIDE_V;aDABSG_TR;aDCOMP_TR;aDIG_TR;aDINTG_TR;aDPERG_TR;aMTCIC;aMTCNA;aPFATA;aPFATIC;aPFATMNA;aPFATG;aRassG;aRassIC_R;aRassM;aRassSHIC_R;aRassSHIC_V;aRassW;aRDMABMK;aRDMACS;aRDMADT;aRDMAEOD;aRDMAFM;aRDMAGON;aRDMALSH;aRDMAMS;aRDMAO;aRDMARSK;aRDMASM;aRDMATTH;aRDMNABMK;aRDMNACS;aRDMNADT;aRDMNAEOD;aRDMNAFM;aRDMNAGON;aRDMNALSH;aRDMNAMS;aRDMNAO;aRDMNARSK;aRDMNASM;aRDMNATTH;aRIR_TR;aRIS_TR;aRlyG_V;aRlyM_R;aRlyM_V;aRlyS_V;aRlyW_V;ARRTOUR;aRSIC;aRTVA_TR;aSSNF_Flux;aTRFM_A;aUIAA;aUIAIA;aUIANA;aUIANAHIA;aUIA_SF;aUIGA;aUIGIA;aUIGNAHIAHIC;aUIICNAHIAHIC;aUIG_SF;aUIMNAA;aUIMNAIA;aUIMNANAHIA;aUIMNAHIC_SF;aUINAA;aUINANA;aCG_SF;AURF_TR;BgBAMdot;BshicWdot;CGA;CGG;CGMNA;choc;CwW_SHICdot;DivBAM;EXM_BPCN;HarmBAM;HarmG;HarmIC;HarmM;HarmW;IPCUE;IPCUSA;IPDBAM;IPPRODA;IPPRODA_Infl;IPS_Flux;IPSA_Flux;IPSNA_Flux;lambdaDBG_IC;lambdaOG;lambdaOIC;lambdaOSHIC;lambdaOW;LG;MuA;MuG;MuIC;MuMNA;ORDTSdot;pA_SIF;PACT;Pble_dolr;Pble_dolr_2007;pCIG_SIF;PFATBAM;phiAoR;POP;POPR;POPU;PPET;PPET_2007;PRODA;PRODBAM_NV;PSG_STR;PSIC_STR;PSSHIC_STR;PSW_STR;PXAPH_dolr;PXAPH_dolr_2007;PXENG_dolr;PXENG_dolr_2007;PXPH_dolr;PXPH_dolr_2007;RAID_TR;RassIC_V;RCST_TR;RETR;RNF_TR;RSBAM_B;RSE_RHMRE;RSE_V;RSG;RTIC_TR;S_IDE_E;S_IDE_S;SCST;SRPM;TAIPTIA;TAIPTIA0;TAIPTNAHIA;TAIPTNAHIA0;TAIPTIC;TauH;tAutreIC;tAutreM;tAutreSHIC;tAutreW;TCDOLR;TCDOLR_2007;TCEURO;TCEURO_2007;tCSSG;tCSSIC;tCSSSHIC;tCSSW;TDDA;TDDIA;TDDNAHIA;TDEC;tDivG;tDivIC;tDivM;tDivSHIC;tDivW;thetaFXCw_G;thetaFXDetteG;TintAOR;TintBAM;TintBw;TintD_IMB;TintRfw_cd;TIPDA;TIPDG;TIPDIC;TIPDMNAHIC;tLNRMNA;tLRNSMNA;tLSAG;tLSMNA;tMBIA;TPSM;TRF_MRE;TRFBAM;TSG_B;TSPDIC;TSPDMNAHIC;TSPTA;TSPTIA;TSPTIA0;TSPTNAHIA;TSPTNAHIA0;TTICIA;TTICIA0;TTICNAHIA;TTICNAHIA0;tTNSMNA;tTRFIC;tTRFSHIC;TRFW_A;TTRPBAM;TTRPIC;TTRPMNA;TTRPSHIC;TTVAIA;TTVAIA0;TTVANAF;TTVANAHIAC;TTVANAHIAC0;TTVAIC;UIBAMNAHIA;UIICNAHIA;VDMHOCP;VIG;VPRODA;VSMIG;VTSAG_B;VXOCP;XSVpartouriste;lambdaDwW_IC;lambdaCwIC_W;lambdaBgSHIC;VPIB_observe;lambdaMFIDM;VPRODA2;PRODA2
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;9;5;0,212118017;0,212118017;0,03505555;0,011905616;0,704664081;1,115243217;1,210048666;1,066400274;0,819110592;0;-0,012879725;0,00902717;0,004462905;-0,015515211;0,090266909;0,012595528;0,025525694;0,795641098;0,000563227;0,005337409;0,060713275;0,116357823;0,087956921;0,065385564;0,00465333;0,153720516;0,011905171;0,011951317;0,115150598;0,067460204;0,147324781;0,128779091;0,089354683;0,041783444;0,342946642;0,028708435;0,013333906;0,073444596;0,016242953;0,019720754;0,082025023;0,04558401;0,157826398;0,064367128;0,114016713;1,466063503;0,725394139;0,485850609;0,514149391;0,001764142;0,001599863;0,001138227;12932260;0,073574281;1,00193423;0,978256398;0,920705046;0,133358915;0,096204286;0,158464155;0,098659455;0,176293688;0,001283567;0,005316489;0,231210084;0,404710325;0,162270593;0,062245166;0,026245825;0,39162358;0,218148972;0,062454127;0,466147131;0,212118017;14948;205,8003648;2928,151;2100;215317;5550;0;-998,4547724;984,529;-5024,5;530,975762;-3105,406742;6463,79379;-402,2879239;1489,618953;1,584781368;1,535115331;18,775;1,150731537;0,067912726;0,541628865;0,502785136;0,653813913;0,531250939;0,007777866;0,037438356;-0,015093427;-0,029423249;905,5709744;0,081066723;0,200495831;0,23793198;0,254168913;1583,32565;0,00588717;12081,82379;236,9500969;304,2171046;0,656403941;153,697;0,423224949;35586,616;13210,501;22376,115;64,06453846;72,6961705;191976;1464,861;75,46441654;0;19,88269667;4,652886796;675,3270409;488,5830729;322,0348202;376,3086791;80,06510144;53,36135645;4709;0;3796;1176113,886;36405,2536;697,446236;17203,7;6806,1;155924;29900,3;638438,2;61844,7;2287,536143;-18423,7;0,009896413;0,008833516;0,055488581;0,038818082;0,151851887;0,064016802;-0,059016669;0,006008817;0,00397926;2,60E-06;9,616397521;8,1953247;10,76889876;11,2176245;0,443225702;0;0,552717832;0,004056466;0,136626069;0,05163506;0,009737683;0,040007691;0,319014595;0,65413246;0,385519097;0,063351307;0,295466308;0,73869168;0,336544395;1,238062425;2,25;0,43364978;5,1275;1,295266902;0,000531599;0,002292755;0,023194447;0,00977303;0,030891767;0,368157511;0,177283213;0,600950722;0,083447936;13739,10605;64779,1;1388,754;143,4266376;0,00085594;0,000841679;0,002763155;0,024255622;0,039944322;0,028332186;0,059062439;0,084030903;0,063144093;0,059339783;0,060233298;1,662158823;-0,022090458;0,015757693;4979,9;0,262132313;0,31365726;0,044989071;0,261486359;0,050239504;0,046325831;0,10070378;0,147632264;0,146612889;0,054500377;615,836;17646,45413;1,186651444;52622,69659;166829,5287;30879,04584;13,85030558;35787,57338;6523,144447;0,032828262;0,025679464;0,170650412;1010147,422;0,333842454;170166,1192;195815,52
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;9;5;0,212118017;0,212118017;0,03505555;0,011905616;0,704664081;1,115243217;1,210048666;1,066400274;0,819110592;0;-0,012879725;0,00902717;0,004462905;-0,015515211;0,090266909;0,012595528;0,025525694;0,795641098;0,000563227;0,005337409;0,060713275;0,116357823;0,087956921;0,065385564;0,00465333;0,153720516;0,011905171;0,011951317;0,115150598;0,067460204;0,147324781;0,128779091;0,089354683;0,041783444;0,342946642;0,028708435;0,013333906;0,073444596;0,016242953;0,019720754;0,082025023;0,04558401;0,157826398;0,064367128;0,114016713;1,466063503;0,725394139;0,485850609;0,514149391;0,001764142;0,001599863;0,001138227;13416702,46;0,073574281;1,00193423;0,978256398;0,920705046;0,133358915;0,096204286;0,158464155;0,098659455;0,176293688;0,001283567;0,005316489;0,231210084;0,404710325;0,162270593;0,062245166;0,026245825;0,39162358;0,218148972;0,062454127;0,466147131;0,212118017;15545,92;0;2928,151;2186,1;224140,897;5777,55;0;6310,339818;984,529;-5024,5;530,975762;-3105,406742;6463,79379;-402,2879239;1489,618953;1,608553089;1,558142061;18,775;1,168048371;0,015048544;0,549753298;0,510326913;0,663621122;0,531250939;0,007777866;0,037438356;-0,015093427;-0,029423249;914,6266841;0,081066723;0,200495831;0,23793198;0,254168913;1583,32565;0,00588717;12266,22409;240,5043484;304,2171046;0,656403941;153,697;0,423224949;35951,657;13168,219;22783,438;65,02550654;72,6961705;200710,908;1464,861;75,46441654;0;19,88269667;4,652886796;682,0247639;488,5830729;329,9746562;376,3086791;81,26607797;53,36135645;4897,36;0;3947,84;1214126,919;37861,46375;697,446236;17575,35477;7215,002743;162313,9149;29900,3;638438,2;61844,7;2287,536143;-18423,7;0,009896413;0,008833516;0,055488581;0,038818082;0,151851887;0,064016802;-0,059016669;0,006008817;0,00397926;2,60E-06;9,616397521;8,1953247;10,76889876;11,2176245;0,443225702;0;0,552717832;0,004056466;0,136626069;0,05163506;0,009737683;0,040007691;0,319014595;0,65413246;0,385519097;0,063351307;0,295466308;0,73869168;0,339011132;1,238062425;2,25;0,43364978;5,394121165;1,295266902;0,000531599;0,002292755;0,023194447;0,00977303;0,030891767;0,368157511;0,177283213;0,600950722;0,083447936;14323,15123;68018,055;1388,754;147,8261373;0,00085594;0,000841679;0,002763155;0,024255622;0,039944322;0,028332186;0,059062439;0,084030903;0,063144093;0,059339783;0,060233298;1,662158823;-0,022090458;0,015757693;4979,9;0,262132313;0,31365726;0,044989071;0,261486359;0,050239504;0,046325831;0,10070378;0,147632264;0,146612889;0,054500377;695,689;17646,45413;1,222250987;54446,25538;171834,4145;30879,04584;13,8510417;36667,00611;6523,144447;0,032828262;0,025679464;0,170650412;1039948,099;0,333842454;175271,1028;204725,1262
2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;9;5;0,212118017;0,212118017;0,03505555;0,011905616;0,704664081;1,115243217;1,210048666;1,066400274;0,819110592;0;-0,012879725;0,00902717;0,004462905;-0,015515211;0,090266909;0,012595528;0,025525694;0,795641098;0,000563227;0,005337409;0,060713275;0,116357823;0,087956921;0,065385564;0,00465333;0,153720516;0,011905171;0,011951317;0,115150598;0,067460204;0,147324781;0,128779091;0,089354683;0,041783444;0,342946642;0,028708435;0,013333906;0,073444596;0,016242953;0,019720754;0,082025023;0,04558401;0,157826398;0,064367128;0,114016713;1,466063503;0,725394139;0,485850609;0,514149391;0,001764142;0,001599863;0,001138227;13919292,13;0,073574281;1,00193423;0,978256398;0,920705046;0,133358915;0,096204286;0,158464155;0,098659455;0,176293688;0,001283567;0,005316489;0,231210084;0,404710325;0,162270593;0,062245166;0,026245825;0,39162358;0,218148972;0,062454127;0,466147131;0,212118017;16167,7568;0;2928,151;2275,7301;233330,8419;6014,42955;0;6310,339818;984,529;-5024,5;530,975762;-3105,406742;6463,79379;-402,2879239;1489,618953;1,632681385;1,581514192;18,775;1,185625798;0,015048544;0,557999598;0,517981817;0,673575439;0,531250939;0,007777866;0,037438356;-0,015093427;-0,029423249;923,772951;0,081066723;0,200495831;0,23793198;0,254168913;1583,32565;0,00588717;12451,23091;244,1119136;304,2171046;0,656403941;153,697;0,423224949;36313,189;13124,289;23188,9;66,00088913;72,6961705;209843,2543;1464,861;75,46441654;0;19,88269667;4,652886796;692,2551354;488,5830729;334,924276;376,3086791;82,48506913;53,36135645;5093,2544;0;4105,7536;1253368,568;39375,9223;697,446236;17955,03847;7648,471898;168968,9072;29900,3;638438,2;61844,7;2287,536143;-18423,7;0,009896413;0,008833516;0,055488581;0,038818082;0,151851887;0,064016802;-0,059016669;0,006008817;0,00397926;2,60E-06;9,616397521;8,1953247;10,76889876;11,2176245;0,443225702;0;0,552717832;0,004056466;0,136626069;0,05163506;0,009737683;0,040007691;0,319014595;0,65413246;0,385519097;0,063351307;0,295466308;0,73869168;0,339011132;1,238062425;2,25;0,43364978;5,394121165;1,295266902;0,000531599;0,002292755;0,023194447;0,00977303;0,030891767;0,368157511;0,177283213;0,600950722;0,083447936;14932,02399;71418,95775;1388,754;152,363485;0,00085594;0,000841679;0,002763155;0,024255622;0,039944322;0,028332186;0,059062439;0,084030903;0,063144093;0,059339783;0,060233298;1,662158823;-0,022090458;0,015757693;4979,9;0,262132313;0,31365726;0,044989071;0,261486359;0,050239504;0,046325831;0,10070378;0,147632264;0,146612889;0,054500377;695,689;17646,45413;1,258918517;56333,0068;176989,4469;30879,04584;13,85177785;37568,04975;6523,144447;0,032828262;0,025679464;0,170650412;1071337,997;0,333842454;180529,2359;214040,1194
3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;9;5;0,212118017;0,212118017;0,03505555;0,011905616;0,704664081;1,115243217;1,210048666;1,066400274;0,819110592;0;-0,012879725;0,00902717;0,004462905;-0,015515211;0,090266909;0,012595528;0,025525694;0,795641098;0,000563227;0,005337409;0,060713275;0,116357823;0,087956921;0,065385564;0,00465333;0,153720516;0,011905171;0,011951317;0,115150598;0,067460204;0,147324781;0,128779091;0,089354683;0,041783444;0,342946642;0,028708435;0,013333906;0,073444596;0,016242953;0,019720754;0,082025023;0,04558401;0,157826398;0,064367128;0,114016713;1,466063503;0,725394139;0,485850609;0,514149391;0,001764142;0,001599863;0,001138227;14440708,82;0,073574281;1,00193423;0,978256398;0,920705046;0,133358915;0,096204286;0,158464155;0,098659455;0,176293688;0,001283567;0,005316489;0,231210084;0,404710325;0,162270593;0,062245166;0,026245825;0,39162358;0,218148972;0,062454127;0,466147131;0,212118017;16814,46707;0;2928,151;2369,035034;242897,5745;6261,021162;0;6310,339818;984,529;-5024,5;530,975762;-3105,406742;6463,79379;-402,2879239;1489,618953;1,657171606;1,605236905;18,775;1,20346774;0,015048544;0,566369592;0,525751544;0,68367907;0,531250939;0,007777866;0,037438356;-0,015093427;-0,029423249;933,0106805;0,081066723;0,200495831;0,23793198;0,254168913;1583,32565;0,00588717;12636,78689;247,7735923;304,2171046;0,656403941;153,697;0,423224949;36670,216;13078,633;23591,583;66,99090247;72,6961705;219391,1224;1464,861;75,46441654;0;19,88269667;4,652886796;702,6389624;488,5830729;339,9481402;376,3086791;83,72234517;53,36135645;5296,984576;0;4269,983744;1293878,541;40950,95919;697,446236;18342,92454;8107,983386;175896,7541;29900,3;638438,2;61844,7;2287,536143;-18423,7;0,009896413;0,008833516;0,055488581;0,038818082;0,151851887;0,064016802;-0,059016669;0,006008817;0,00397926;2,60E-06;9,616397521;8,1953247;10,76889876;11,2176245;0,443225702;0;0,552717832;0,004056466;0,136626069;0,05163506;0,009737683;0,040007691;0,319014595;0,65413246;0,385519097;0,063351307;0,295466308;0,73869168;0,339011132;1,238062425;2,25;0,43364978;5,394121165;1,295266902;0,000531599;0,002292755;0,023194447;0,00977303;0,030891767;0,368157511;0,177283213;0,600950722;0,083447936;15566,77974;74989,90564;1388,754;157,0400967;0,00085594;0,000841679;0,002763155;0,024255622;0,039944322;0,028332186;0,059062439;0,084030903;0,063144093;0,059339783;0,060233298;1,662158823;-0,022090458;0,015757693;4979,9;0,262132313;0,31365726;0,044989071;0,261486359;0,050239504;0,046325831;0,10070378;0,147632264;0,146612889;0,054500377;695,689;17646,45413;1,296686072;58285,1407;182299,1304;30879,04584;13,85251404;38491,23535;6523,144447;0,032828262;0,025679464;0,170650412;1105375,445;0,333842454;185945,113;223778,9448
4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;9;5;0,212118017;0,212118017;0,03505555;0,011905616;0,704664081;1,115243217;1,210048666;1,066400274;0,819110592;0;-0,012879725;0,00902717;0,004462905;-0,015515211;0,090266909;0,012595528;0,025525694;0,795641098;0,000563227;0,005337409;0,060713275;0,116357823;0,087956921;0,065385564;0,00465333;0,153720516;0,011905171;0,011951317;0,115150598;0,067460204;0,147324781;0,128779091;0,089354683;0,041783444;0,342946642;0,028708435;0,013333906;0,073444596;0,016242953;0,019720754;0,082025023;0,04558401;0,157826398;0,064367128;0,114016713;1,466063503;0,725394139;0,485850609;0,514149391;0,001764142;0,001599863;0,001138227;14981657,77;0,073574281;1,00193423;0,978256398;0,920705046;0,133358915;0,096204286;0,158464155;0,098659455;0,176293688;0,001283567;0,005316489;0,231210084;0,404710325;0,162270593;0,062245166;0,026245825;0,39162358;0,218148972;0,062454127;0,466147131;0,212118017;17487,04575;0;2928,151;2466,16547;252856,5431;6517,723029;0;6310,339818;984,529;-5024,5;530,975762;-3105,406742;6463,79379;-402,2879239;1489,618953;1,68202918;1,629315458;18,775;1,221578177;0,015048544;0,574865136;0,533637817;0,693934256;0,531250939;0,007777866;0,037438356;-0,015093427;-0,029423249;942,3407873;0,081066723;0,200495831;0,23793198;0,254168913;1583,32565;0,00588717;12822,83352;251,4901962;304,2171046;0,656403941;153,697;0,423224949;37022,385;13031,34;23991,045;67,99576601;72,6961705;229373,4185;1464,861;75,46441654;0;19,88269667;4,652886796;713,1785469;488,5830729;345,0473623;376,3086791;84,97818035;53,36135645;5508,863959;0;4440,783094;1335697,832;42588,99756;697,446236;18739,1902;8595,101802;183108,6428;29900,3;638438,2;61844,7;2287,536143;-18423,7;0,009896413;0,008833516;0,055488581;0,038818082;0,151851887;0,064016802;-0,059016669;0,006008817;0,00397926;2,60E-06;9,616397521;8,1953247;10,76889876;11,2176245;0,443225702;0;0,552717832;0,004056466;0,136626069;0,05163506;0,009737683;0,040007691;0,319014595;0,65413246;0,385519097;0,063351307;0,295466308;0,73869168;0,339011132;1,238062425;2,25;0,43364978;5,394121165;1,295266902;0,000531599;0,002292755;0,023194447;0,00977303;0,030891767;0,368157511;0,177283213;0,600950722;0,083447936;16228,51877;78739,40092;1388,754;161,8602468;0,00085594;0,000841679;0,002763155;0,024255622;0,039944322;0,028332186;0,059062439;0,084030903;0,063144093;0,059339783;0,060233298;1,662158823;-0,022090458;0,015757693;4979,9;0,262132313;0,31365726;0,044989071;0,261486359;0,050239504;0,046325831;0,10070378;0,147632264;0,146612889;0,054500377;695,689;17646,45413;1,335586654;60304,92281;187768,1043;30879,04584;13,85325028;39437,10703;6523,144447;0,032828262;0,025679464;0,170650412;1140735,759;0,333842454;191523,4663;233960,8868
5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;9;5;0,212118017;0,212118017;0,03505555;0,011905616;0,704664081;1,115243217;1,210048666;1,066400274;0,819110592;0;-0,012879725;0,00902717;0,004462905;-0,015515211;0,090266909;0,012595528;0,025525694;0,795641098;0,000563227;0,005337409;0,060713275;0,116357823;0,087956921;0,065385564;0,00465333;0,153720516;0,011905171;0,011951317;0,115150598;0,067460204;0,147324781;0,128779091;0,089354683;0,041783444;0,342946642;0,028708435;0,013333906;0,073444596;0,016242953;0,019720754;0,082025023;0,04558401;0,157826398;0,064367128;0,114016713;1,466063503;0,725394139;0,485850609;0,514149391;0,001764142;0,001599863;0,001138227;15542870,67;0,073574281;1,00193423;0,978256398;0,920705046;0,133358915;0,096204286;0,158464155;0,098659455;0,176293688;0,001283567;0,005316489;0,231210084;0,404710325;0,162270593;0,062245166;0,026245825;0,39162358;0,218148972;0,062454127;0,466147131;0,212118017;18186,52759;0;2928,151;2567,278255;263223,8295;6784,949673;0;6310,339818;984,529;-5024,5;530,975762;-3105,406742;6463,79379;-402,2879239;1489,618953;1,707259618;1,65375519;18,775;1,239961149;0,015048544;0,583488113;0,541642384;0,70434327;0,531250939;0,007777866;0,037438356;-0,015093427;-0,029423249;951,7641951;0,081066723;0,200495831;0,23793198;0,254168913;1583,32565;0,00588717;13009,31113;255,2625491;304,2171046;0,656403941;153,697;0,423224949;37369,652;12982,692;24386,96;69,0157025;72,6961705;239809,909;1464,861;75,46441654;0;19,88269667;4,652886796;723,8762251;488,5830729;350,2230727;376,3086791;86,25285305;53,36135645;5729,218517;0;4618,414418;1378868,759;44292,55746;697,446236;19144,01645;9111,485738;190616,2188;29900,3;638438,2;61844,7;2287,536143;-18423,7;0,009896413;0,008833516;0,055488581;0,038818082;0,151851887;0,064016802;-0,059016669;0,006008817;0,00397926;2,60E-06;9,616397521;8,1953247;10,76889876;11,2176245;0,443225702;0;0,552717832;0,004056466;0,136626069;0,05163506;0,009737683;0,040007691;0,319014595;0,65413246;0,385519097;0,063351307;0,295466308;0,73869168;0,339011132;1,238062425;2,25;0,43364978;5,394121165;1,295266902;0,000531599;0,002292755;0,023194447;0,00977303;0,030891767;0,368157511;0,177283213;0,600950722;0,083447936;16918,38812;82676,37097;1388,754;166,8283411;0,00085594;0,000841679;0,002763155;0,024255622;0,039944322;0,028332186;0,059062439;0,084030903;0,063144093;0,059339783;0,060233298;1,662158823;-0,022090458;0,015757693;4979,9;0,262132313;0,31365726;0,044989071;0,261486359;0,050239504;0,046325831;0,10070378;0,147632264;0,146612889;0,054500377;695,689;17646,45413;1,375654254;62394,69736;193401,1474;30879,04584;13,85398655;40406,22226;6523,144447;0,032828262;0,025679464;0,170650412;1177311,999;0,333842454;197269,1703;244606,1072
6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;9;5;0,212118017;0,212118017;0,03505555;0,011905616;0,704664081;1,115243217;1,210048666;1,066400274;0,819110592;0;-0,012879725;0,00902717;0,004462905;-0,015515211;0,090266909;0,012595528;0,025525694;0,795641098;0,000563227;0,005337409;0,060713275;0,116357823;0,087956921;0,065385564;0,00465333;0,153720516;0,011905171;0,011951317;0,115150598;0,067460204;0,147324781;0,128779091;0,089354683;0,041783444;0,342946642;0,028708435;0,013333906;0,073444596;0,016242953;0,019720754;0,082025023;0,04558401;0,157826398;0,064367128;0,114016713;1,466063503;0,725394139;0,485850609;0,514149391;0,001764142;0,001599863;0,001138227;16125106,6;0,073574281;1,00193423;0,978256398;0,920705046;0,133358915;0,096204286;0,158464155;0,098659455;0,176293688;0,001283567;0,005316489;0,231210084;0,404710325;0,162270593;0,062245166;0,026245825;0,39162358;0,218148972;0,062454127;0,466147131;0,212118017;18913,98869;0;2928,151;2672,536663;274016,1746;7063,13261;0;6310,339818;984,529;-5024,5;530,975762;-3105,406742;6463,79379;-402,2879239;1489,618953;1,732868512;1,678561518;18,775;1,258620759;0,015048544;0,592240434;0,54976702;0,714908419;0,531250939;0,007777866;0,037438356;-0,015093427;-0,029423249;961,2818371;0,081066723;0,200495831;0,23793198;0,254168913;1583,32565;0,00588717;13196,15895;259,0914874;304,2171046;0,656403941;153,697;0,423224949;37712,153;12932,954;24779,199;70,05093804;72,6961705;250721,2599;1464,861;75,46441654;0;19,88269667;4,652886796;734,7343684;488,5830729;355,4764188;376,3086791;87,54664585;53,36135645;5958,387258;0;4803,150994;1423435,008;46064,25976;697,446236;19557,58824;9658,893433;198431,6056;29900,3;638438,2;61844,7;2287,536143;-18423,7;0,009896413;0,008833516;0,055488581;0,038818082;0,151851887;0,064016802;-0,059016669;0,006008817;0,00397926;2,60E-06;9,616397521;8,1953247;10,76889876;11,2176245;0,443225702;0;0,552717832;0,004056466;0,136626069;0,05163506;0,009737683;0,040007691;0,319014595;0,65413246;0,385519097;0,063351307;0,295466308;0,73869168;0,339011132;1,238062425;2,25;0,43364978;5,394121165;1,295266902;0,000531599;0,002292755;0,023194447;0,00977303;0,030891767;0,368157511;0,177283213;0,600950722;0,083447936;17637,58361;86810,18951;1388,754;171,9489205;0,00085594;0,000841679;0,002763155;0,024255622;0,039944322;0,028332186;0,059062439;0,084030903;0,063144093;0,059339783;0,060233298;1,662158823;-0,022090458;0,015757693;4979,9;0,262132313;0,31365726;0,044989071;0,261486359;0,050239504;0,046325831;0,10070378;0,147632264;0,146612889;0,054500377;695,689;17646,45413;1,416923882;64556,88984;199203,1818;30879,04584;13,85472286;41399,15223;6523,144447;0,032828262;0,025679464;0,170650412;1215137,585;0,333842454;203187,2455;255735,685
